Time_abs/ps, Signal 1/nA, Signal 2/nA
  1227.800,     0.258453,     0.016410
  1227.850,     0.264799,     0.018341
  1227.900,     0.267399,     0.014715
  1227.950,     0.266154,     0.010045
  1228.000,     0.265215,     0.011784
  1228.050,     0.253508,     0.016231
  1228.100,     0.237676,     0.016374
  1228.150,     0.225523,     0.012906
  1228.200,     0.212189,     0.016301
  1228.250,     0.194153,     0.010740
  1228.300,     0.196617,     0.009262
  1228.350,     0.198836,     0.005887
  1228.400,     0.188976,    -0.006231
  1228.450,     0.193360,    -0.012794
  1228.500,     0.202391,    -0.022213
  1228.550,     0.199222,    -0.034692
  1228.600,     0.207640,    -0.053885
  1228.650,     0.215995,    -0.071850
  1228.700,     0.232621,    -0.096042
  1228.750,     0.237215,    -0.119943
  1228.800,     0.256234,    -0.144717
  1228.850,     0.271400,    -0.178506
  1228.900,     0.269971,    -0.208000
  1228.950,     0.273486,    -0.235587
  1229.000,     0.276367,    -0.254331
  1229.050,     0.274518,    -0.267489
  1229.100,     0.270309,    -0.275598
  1229.150,     0.261603,    -0.269243
  1229.200,     0.262370,    -0.245250
  1229.250,     0.269301,    -0.204701
  1229.300,     0.265048,    -0.154621
  1229.350,     0.264178,    -0.089365
  1229.400,     0.268578,    -0.016689
  1229.450,     0.269409,     0.068772
  1229.500,     0.280743,     0.143648
  1229.550,     0.291716,     0.205412
  1229.600,     0.294296,     0.250194
  1229.650,     0.290824,     0.275243
  1229.700,     0.287374,     0.285932
  1229.750,     0.275324,     0.274723
  1229.800,     0.259122,     0.252531
  1229.850,     0.253230,     0.224811
  1229.900,     0.234043,     0.189879
  1229.950,     0.219108,     0.166064
  1230.000,     0.211426,     0.140234
  1230.050,     0.203877,     0.113705
  1230.100,     0.190819,     0.097712
  1230.150,     0.188280,     0.087086
  1230.200,     0.180394,     0.075825
  1230.250,     0.168053,     0.068214
  1230.300,     0.171434,     0.065092
  1230.350,     0.177021,     0.068223
  1230.400,     0.175338,     0.069322
  1230.450,     0.177241,     0.069897
  1230.500,     0.177052,     0.065376
  1230.550,     0.173085,     0.061790
  1230.600,     0.177001,     0.061000
  1230.650,     0.179579,     0.048343
  1230.700,     0.181022,     0.032822
  1230.750,     0.178798,     0.020567
  1230.800,     0.172014,    -0.002434
  1230.850,     0.170548,    -0.018273
  1230.900,     0.174462,    -0.031931
  1230.950,     0.177056,    -0.054646
  1231.000,     0.179850,    -0.070327
  1231.050,     0.176788,    -0.088329
  1231.100,     0.172741,    -0.098581
  1231.150,     0.178468,    -0.103013
  1231.200,     0.189416,    -0.103458
  1231.250,     0.195594,    -0.103609
  1231.300,     0.207772,    -0.097255
  1231.350,     0.210308,    -0.083836
  1231.400,     0.207416,    -0.065733
  1231.450,     0.204175,    -0.044585
  1231.500,     0.200986,    -0.018836
  1231.550,     0.200219,     0.004072
  1231.600,     0.197885,     0.026076
  1231.650,     0.190962,     0.039568
  1231.700,     0.185514,     0.048833
  1231.750,     0.180695,     0.055984
  1231.800,     0.171227,     0.049687
  1231.850,     0.175309,     0.044002
  1231.900,     0.179207,     0.036316
  1231.950,     0.178801,     0.034172
  1232.000,     0.189681,     0.020454
  1232.050,     0.207310,     0.011133
  1232.100,     0.213554,     0.003921
  1232.150,     0.219167,    -0.003613
  1232.200,     0.225183,    -0.009170
  1232.250,     0.222571,    -0.014245
  1232.300,     0.225965,    -0.023941
  1232.350,     0.223870,    -0.022025
  1232.400,     0.213253,    -0.023941
  1232.450,     0.198830,    -0.021186
  1232.500,     0.199013,    -0.016744
  1232.550,     0.187486,    -0.015875
  1232.600,     0.173440,    -0.001984
  1232.650,     0.166503,     0.002137
  1232.700,     0.157076,     0.009733
  1232.750,     0.153186,     0.015176
  1232.800,     0.150436,     0.020321
  1232.850,     0.150032,     0.023725
  1232.900,     0.147738,     0.019330
  1232.950,     0.158205,     0.011553
  1233.000,     0.161471,     0.006447
  1233.050,     0.157838,    -0.003228
  1233.100,     0.168852,    -0.013905
  1233.150,     0.166112,    -0.018580
  1233.200,     0.164519,    -0.018785
  1233.250,     0.175711,    -0.017711
  1233.300,     0.172155,    -0.018827
  1233.350,     0.158540,    -0.019594
  1233.400,     0.156077,    -0.008638
  1233.450,     0.141441,    -0.001294
  1233.500,     0.132319,    -0.002080
  1233.550,     0.129611,    -0.004552
  1233.600,     0.121019,    -0.008632
  1233.650,     0.121579,    -0.013559
  1233.700,     0.122706,    -0.020457
  1233.750,     0.116358,    -0.027248
  1233.800,     0.101591,    -0.027976
  1233.850,     0.088719,    -0.030141
  1233.900,     0.074849,    -0.030431
  1233.950,     0.053788,    -0.026088
  1234.000,     0.040466,    -0.028063
  1234.050,     0.013755,    -0.021169
  1234.100,    -0.006050,    -0.020106
  1234.150,    -0.018210,    -0.020515
  1234.200,    -0.033433,    -0.014895
  1234.250,    -0.051410,    -0.007975
  1234.300,    -0.055357,    -0.006183
  1234.350,    -0.047887,    -0.000677
  1234.400,    -0.043506,     0.003687
  1234.450,    -0.031376,     0.007626
  1234.500,    -0.015528,     0.007865
  1234.550,     0.002446,     0.013105
  1234.600,     0.026570,     0.017876
  1234.650,     0.042280,     0.014952
  1234.700,     0.064161,     0.015949
  1234.750,     0.084741,     0.014216
  1234.800,     0.104020,     0.004309
  1234.850,     0.118107,     0.006855
  1234.900,     0.139969,     0.005139
  1234.950,     0.157640,    -0.003948
  1235.000,     0.166526,    -0.004035
  1235.050,     0.161173,    -0.005675
  1235.100,     0.168903,    -0.005486
  1235.150,     0.165480,    -0.004383
  1235.200,     0.148768,    -0.002327
  1235.250,     0.140340,     0.000245
  1235.300,     0.133772,     0.002371
  1235.350,     0.123478,    -0.000749
  1235.400,     0.110481,     0.004681
  1235.450,     0.100001,     0.003550
  1235.500,     0.091162,     0.003249
  1235.550,     0.086566,     0.006916
  1235.600,     0.076062,     0.000294
  1235.650,     0.065483,    -0.001141
  1235.700,     0.056080,    -0.000658
  1235.750,     0.048708,    -0.001813
  1235.800,     0.047106,    -0.000648
  1235.850,     0.049295,    -0.002597
  1235.900,     0.049477,    -0.005352
  1235.950,     0.042994,    -0.014069
  1236.000,     0.033584,    -0.010707
  1236.050,     0.030258,    -0.011433
  1236.100,     0.031343,    -0.011366
  1236.150,     0.031863,    -0.008126
  1236.200,     0.040095,    -0.005774
  1236.250,     0.040240,    -0.002840
  1236.300,     0.042834,    -0.003802
  1236.350,     0.039236,    -0.003626
  1236.400,     0.042690,    -0.003211
  1236.450,     0.046136,    -0.002188
  1236.500,     0.052525,    -0.004447
  1236.550,     0.051988,    -0.011390
  1236.600,     0.044301,    -0.007779
  1236.650,     0.039556,    -0.009082
  1236.700,     0.031487,    -0.010783
  1236.750,     0.011804,    -0.015140
  1236.800,     0.004209,    -0.014100
  1236.850,    -0.010224,    -0.015331
  1236.900,    -0.025942,    -0.015646
  1236.950,    -0.027268,    -0.017005
  1237.000,    -0.036935,    -0.014923
  1237.050,    -0.035346,    -0.013543
  1237.100,    -0.032576,    -0.010014
  1237.150,    -0.032226,    -0.006274
  1237.200,    -0.032330,    -0.002305
  1237.250,    -0.039150,     0.000483
  1237.300,    -0.032952,    -0.000694
  1237.350,    -0.023127,     0.005779
  1237.400,    -0.018398,     0.013286
  1237.450,     0.002536,     0.004921
  1237.500,     0.009547,     0.013304
  1237.550,     0.021517,     0.018682
  1237.600,     0.041845,     0.018897
  1237.650,     0.050142,     0.022762
  1237.700,     0.071586,     0.024148
  1237.750,     0.083334,     0.022910
  1237.800,     0.091068,     0.020607
  1237.850,     0.096620,     0.015690
  1237.900,     0.106486,     0.013750
  1237.950,     0.109635,     0.014589
  1238.000,     0.106842,     0.011865
  1238.050,     0.110760,     0.013921
  1238.100,     0.112840,     0.010855
  1238.150,     0.110936,     0.010582
  1238.200,     0.108738,     0.012249
  1238.250,     0.110423,     0.014938
  1238.300,     0.099274,     0.008935
  1238.350,     0.088784,     0.004018
  1238.400,     0.083058,     0.002014
  1238.450,     0.068968,     0.001483
  1238.500,     0.060301,    -0.006116
  1238.550,     0.049213,    -0.015331
  1238.600,     0.031401,    -0.013755
  1238.650,     0.015605,    -0.021415
  1238.700,     0.006098,    -0.028389
  1238.750,    -0.013921,    -0.035130
  1238.800,    -0.021740,    -0.038680
  1238.850,    -0.026765,    -0.037774
  1238.900,    -0.041937,    -0.035604
  1238.950,    -0.048841,    -0.031927
  1239.000,    -0.052857,    -0.027483
  1239.050,    -0.055676,    -0.019740
  1239.100,    -0.059623,    -0.013872
  1239.150,    -0.064427,    -0.012268
  1239.200,    -0.049976,    -0.005324
  1239.250,    -0.047278,    -0.008508
  1239.300,    -0.042529,    -0.005856
  1239.350,    -0.030831,    -0.002100
  1239.400,    -0.023977,    -0.001850
  1239.450,    -0.018708,    -0.004908
  1239.500,    -0.012264,    -0.008581
  1239.550,     0.000940,    -0.006021
  1239.600,    -0.001494,    -0.009372
  1239.650,    -0.003090,    -0.009387
  1239.700,    -0.003681,    -0.011584
  1239.750,    -0.000609,    -0.013941
  1239.800,     0.000031,    -0.010171
  1239.850,    -0.008132,    -0.008085
  1239.900,    -0.012991,    -0.008761
  1239.950,    -0.019247,    -0.002810
  1240.000,    -0.023029,     0.000658
  1240.050,    -0.031551,     0.002908
  1240.100,    -0.038453,     0.006459
  1240.150,    -0.036720,     0.009739
  1240.200,    -0.036465,     0.007058
  1240.250,    -0.039334,     0.005842
  1240.300,    -0.030442,     0.007323
  1240.350,    -0.023626,     0.005775
  1240.400,    -0.022881,     0.005995
  1240.450,    -0.029891,     0.003391
  1240.500,    -0.023071,     0.003398
  1240.550,    -0.009168,     0.002722
  1240.600,    -0.003073,     0.000279
  1240.650,    -0.001047,     0.003406
  1240.700,     0.014938,     0.003555
  1240.750,     0.020140,     0.008105
  1240.800,     0.020046,     0.009366
  1240.850,     0.023116,     0.016621
  1240.900,     0.012691,     0.012416
  1240.950,     0.008319,     0.013182
  1241.000,     0.005349,     0.017439
  1241.050,    -0.008770,     0.023161
  1241.100,    -0.014838,     0.025812
  1241.150,    -0.020385,     0.032503
  1241.200,    -0.036012,     0.033211
  1241.250,    -0.029790,     0.032229
  1241.300,    -0.023284,     0.034556
  1241.350,    -0.020396,     0.032989
  1241.400,    -0.025978,     0.029116
  1241.450,    -0.029474,     0.024789
  1241.500,    -0.024057,     0.017985
  1241.550,    -0.030560,     0.013926
  1241.600,    -0.025699,     0.012719
  1241.650,    -0.017813,     0.006885
  1241.700,    -0.018281,     0.003723
  1241.750,    -0.017712,     0.005921
  1241.800,    -0.009370,     0.007196
  1241.850,    -0.004630,     0.016013
  1241.900,    -0.004404,     0.019320
  1241.950,     0.001802,     0.021057
  1242.000,     0.008791,     0.027831
  1242.050,     0.016513,     0.023093
  1242.100,     0.022362,     0.020925
  1242.150,     0.023895,     0.023528
  1242.200,     0.030624,     0.018439
  1242.250,     0.027178,     0.010217
  1242.300,     0.029431,     0.009254
  1242.350,     0.030083,     0.003037
  1242.400,     0.030392,     0.001403
  1242.450,     0.032231,     0.002666
  1242.500,     0.023507,    -0.000548
  1242.550,     0.022080,    -0.002246
  1242.600,     0.015574,    -0.003582
  1242.650,     0.009469,     0.003321
  1242.700,    -0.000144,     0.006858
  1242.750,    -0.011586,     0.006152
  1242.800,    -0.013711,     0.008861
  1242.850,    -0.016560,     0.009825
  1242.900,    -0.019920,     0.011437
  1242.950,    -0.029041,     0.013374
  1243.000,    -0.037279,     0.014663
  1243.050,    -0.041506,     0.017003
  1243.100,    -0.049754,     0.021843
  1243.150,    -0.059981,     0.016976
  1243.200,    -0.056407,     0.017974
  1243.250,    -0.058298,     0.020010
  1243.300,    -0.058453,     0.017143
  1243.350,    -0.054470,     0.012531
  1243.400,    -0.059598,     0.004788
  1243.450,    -0.050782,     0.006995
  1243.500,    -0.053482,     0.010995
  1243.550,    -0.055826,     0.007958
  1243.600,    -0.048055,     0.011075
  1243.650,    -0.053275,     0.015149
  1243.700,    -0.049250,     0.013757
  1243.750,    -0.046547,     0.015866
  1243.800,    -0.044975,     0.021056
  1243.850,    -0.038314,     0.014365
  1243.900,    -0.027681,     0.012228
  1243.950,    -0.018296,     0.008260
  1244.000,    -0.014967,    -0.001272
  1244.050,    -0.008101,    -0.007942
  1244.100,    -0.000218,    -0.013847
  1244.150,     0.003614,    -0.020815
  1244.200,     0.005498,    -0.018024
  1244.250,     0.013077,    -0.014495
  1244.300,     0.013494,    -0.017532
  1244.350,     0.016486,    -0.018288
  1244.400,     0.013619,    -0.016444
  1244.450,     0.011612,    -0.016111
  1244.500,     0.006897,    -0.017847
  1244.550,     0.009839,    -0.014381
  1244.600,     0.015497,    -0.011707
  1244.650,     0.008384,    -0.007131
  1244.700,     0.007167,    -0.001123
  1244.750,     0.012162,    -0.001616
  1244.800,     0.015982,     0.000547
  1244.850,     0.024473,     0.003024
  1244.900,     0.028723,    -0.001217
  1244.950,     0.037474,     0.000455
  1245.000,     0.048942,    -0.005079
  1245.050,     0.049549,    -0.013530
  1245.100,     0.054597,    -0.018200
  1245.150,     0.056402,    -0.018145
  1245.200,     0.054973,    -0.017687
  1245.250,     0.054347,    -0.016806
  1245.300,     0.044807,    -0.014346
  1245.350,     0.031064,    -0.009392
  1245.400,     0.027346,    -0.004790
  1245.450,     0.016988,     0.001422
  1245.500,     0.002303,     0.002899
  1245.550,     0.000721,     0.004010
  1245.600,    -0.009968,     0.004997
  1245.650,    -0.007719,     0.003559
  1245.700,    -0.009958,    -0.004182
  1245.750,    -0.021621,    -0.012762
  1245.800,    -0.024488,    -0.017850
  1245.850,    -0.028673,    -0.022239
  1245.900,    -0.033454,    -0.023095
  1245.950,    -0.032241,    -0.022596
  1246.000,    -0.036425,    -0.023636
  1246.050,    -0.035810,    -0.024263
  1246.100,    -0.025443,    -0.021172
  1246.150,    -0.015012,    -0.017467
  1246.200,    -0.017970,    -0.009767
  1246.250,    -0.014388,    -0.004883
  1246.300,    -0.015525,    -0.001174
  1246.350,    -0.019573,     0.003766
  1246.400,    -0.015775,     0.008961
  1246.450,    -0.013340,     0.008645
  1246.500,    -0.022396,     0.010695
  1246.550,    -0.016574,     0.012346
  1246.600,    -0.017991,     0.016094
  1246.650,    -0.015261,     0.006791
  1246.700,    -0.010996,     0.008266
  1246.750,    -0.005180,     0.006213
  1246.800,    -0.004602,     0.002555
  1246.850,    -0.004198,     0.004370
  1246.900,     0.009083,     0.005134
  1246.950,     0.023470,     0.003765
  1247.000,     0.022783,     0.012972
  1247.050,     0.026886,     0.012664
  1247.100,     0.031503,     0.014285
  1247.150,     0.028534,     0.017916
  1247.200,     0.027005,     0.024112
  1247.250,     0.020204,     0.025674
  1247.300,     0.019448,     0.028563
  1247.350,     0.021622,     0.028650
  1247.400,     0.012183,     0.030712
  1247.450,     0.014975,     0.028477
  1247.500,     0.018115,     0.023744
  1247.550,     0.022390,     0.015344
  1247.600,     0.030396,     0.011591
  1247.650,     0.032752,     0.005647
  1247.700,     0.036378,    -0.000840
  1247.750,     0.041337,    -0.006548
  1247.800,     0.052273,    -0.009129
  1247.850,     0.051054,    -0.005920
  1247.900,     0.049160,    -0.009106
  1247.950,     0.041431,    -0.002638
  1248.000,     0.040587,    -0.000975
  1248.050,     0.053319,     0.001254
  1248.100,     0.051882,     0.002319
  1248.150,     0.053249,     0.008198
  1248.200,     0.056135,     0.011540
  1248.250,     0.064444,     0.007870
  1248.300,     0.063377,     0.005116
  1248.350,     0.065357,     0.006152
  1248.400,     0.081017,     0.005341
  1248.450,     0.079269,     0.003733
  1248.500,     0.085322,     0.005800
  1248.550,     0.097900,     0.004027
  1248.600,     0.107300,     0.001112
  1248.650,     0.112594,     0.000215
  1248.700,     0.116878,    -0.000482
  1248.750,     0.115804,    -0.001191
  1248.800,     0.122423,     0.001324
  1248.850,     0.121086,     0.005763
  1248.900,     0.121237,     0.005516
  1248.950,     0.116880,     0.007338
  1249.000,     0.111977,     0.010135
  1249.050,     0.107324,     0.007035
  1249.100,     0.106999,     0.015985
  1249.150,     0.110000,     0.010533
  1249.200,     0.109805,     0.008329
  1249.250,     0.115342,     0.003633
  1249.300,     0.109413,     0.000898
  1249.350,     0.116787,    -0.007329
  1249.400,     0.121328,    -0.010888
  1249.450,     0.113676,    -0.014279
  1249.500,     0.106863,    -0.016228
  1249.550,     0.107067,    -0.016617
  1249.600,     0.118493,    -0.017887
  1249.650,     0.106423,    -0.014649
  1249.700,     0.102277,    -0.009061
  1249.750,     0.109380,    -0.009725
  1249.800,     0.110386,    -0.010651
  1249.850,     0.110867,    -0.004817
  1249.900,     0.111159,    -0.001105
  1249.950,     0.112871,    -0.003127
  1250.000,     0.114463,    -0.002372
  1250.050,     0.105693,    -0.005055
  1250.100,     0.098824,    -0.002951
  1250.150,     0.107702,     0.000455
  1250.200,     0.111889,     0.002921
  1250.250,     0.109292,     0.002373
  1250.300,     0.103965,     0.002316
  1250.350,     0.113199,    -0.000503
  1250.400,     0.115418,     0.000245
  1250.450,     0.124314,     0.004505
  1250.500,     0.131034,     0.003225
  1250.550,     0.138455,     0.003774
  1250.600,     0.152464,     0.009111
  1250.650,     0.159679,     0.010987
  1250.700,     0.166201,     0.007927
  1250.750,     0.170422,     0.013133
  1250.800,     0.176161,     0.003945
  1250.850,     0.181873,     0.003969
  1250.900,     0.184090,     0.008610
  1250.950,     0.183819,     0.003324
  1251.000,     0.192576,    -0.000418
  1251.050,     0.193114,     0.000856
  1251.100,     0.185009,     0.000840
  1251.150,     0.187058,     0.000290
  1251.200,     0.181676,    -0.001987
  1251.250,     0.173355,     0.002494
  1251.300,     0.164812,    -0.002033
  1251.350,     0.157788,    -0.001387
  1251.400,     0.154212,    -0.002974
  1251.450,     0.145129,    -0.000519
  1251.500,     0.137893,    -0.005288
  1251.550,     0.139883,    -0.003573
  1251.600,     0.136998,     0.001158
  1251.650,     0.131161,    -0.001320
  1251.700,     0.133840,    -0.000753
  1251.750,     0.135899,     0.004294
  1251.800,     0.138345,     0.003237
  1251.850,     0.143635,     0.000543
  1251.900,     0.149206,    -0.002215
  1251.950,     0.162346,    -0.001138
  1252.000,     0.175596,    -0.001393
  1252.050,     0.193837,    -0.003705
  1252.100,     0.200721,    -0.000545
  1252.150,     0.205944,    -0.000040
  1252.200,     0.208203,    -0.000609
  1252.250,     0.208270,     0.001225
  1252.300,     0.214390,     0.001550
  1252.350,     0.216540,     0.003076
  1252.400,     0.221103,     0.000078
  1252.450,     0.226408,     0.007581
  1252.500,     0.221297,     0.007396
  1252.550,     0.223910,     0.005100
  1252.600,     0.232911,     0.000665
  1252.650,     0.228980,     0.002380
  1252.700,     0.225694,     0.000513
  1252.750,     0.233468,     0.001243
  1252.800,     0.232577,    -0.002793
  1252.850,     0.223646,    -0.005292
  1252.900,     0.222185,    -0.005444
  1252.950,     0.216779,    -0.003553
  1253.000,     0.207008,    -0.003312
  1253.050,     0.204692,    -0.003527
  1253.100,     0.190740,    -0.005252
  1253.150,     0.188633,    -0.003725
  1253.200,     0.183145,    -0.002103
  1253.250,     0.170531,    -0.005878
  1253.300,     0.166258,    -0.005771
  1253.350,     0.169825,    -0.005757
  1253.400,     0.176630,    -0.004197
  1253.450,     0.185218,    -0.004438
  1253.500,     0.184163,    -0.004951
  1253.550,     0.201058,    -0.006955
  1253.600,     0.214473,    -0.008729
  1253.650,     0.218030,    -0.003893
  1253.700,     0.224721,    -0.007842
  1253.750,     0.229017,    -0.005151
  1253.800,     0.236150,    -0.003147
  1253.850,     0.231477,    -0.005635
  1253.900,     0.233483,    -0.008888
  1253.950,     0.233091,     0.001780
  1254.000,     0.224505,     0.003136
  1254.050,     0.228543,     0.001601
  1254.100,     0.223980,     0.004893
  1254.150,     0.213520,     0.002246
  1254.200,     0.210842,     0.003571
  1254.250,     0.209259,     0.009187
  1254.300,     0.210580,     0.008236
  1254.350,     0.203533,     0.005228
  1254.400,     0.199615,     0.004626
  1254.450,     0.195637,     0.005657
  1254.500,     0.193440,    -0.000256
  1254.550,     0.195488,    -0.003237
  1254.600,     0.203516,    -0.002145
  1254.650,     0.216463,    -0.004872
  1254.700,     0.218532,    -0.005109
  1254.750,     0.223790,    -0.004111
  1254.800,     0.235819,    -0.002814
  1254.850,     0.233982,    -0.000978
  1254.900,     0.228613,    -0.004675
  1254.950,     0.232535,    -0.003716
  1255.000,     0.233888,    -0.003144
  1255.050,     0.228419,    -0.002318
  1255.100,     0.221563,    -0.004824
  1255.150,     0.223204,    -0.003549
  1255.200,     0.219575,    -0.006526
  1255.250,     0.211025,    -0.005502
  1255.300,     0.207297,    -0.002133
  1255.350,     0.205701,     0.001950
  1255.400,     0.200924,     0.003754
  1255.450,     0.196544,     0.005419
  1255.500,     0.196739,     0.006985
  1255.550,     0.191362,     0.008348
  1255.600,     0.196422,     0.008217
  1255.650,     0.205619,     0.006110
  1255.700,     0.206343,     0.005392
  1255.750,     0.212402,     0.001096
  1255.800,     0.222687,     0.007733
  1255.850,     0.224503,     0.006638
  1255.900,     0.223345,     0.007138
  1255.950,     0.228659,     0.004914
  1256.000,     0.238269,     0.002641
  1256.050,     0.237400,     0.001488
  1256.100,     0.245107,     0.003768
  1256.150,     0.254036,     0.002735
  1256.200,     0.258070,    -0.004859
  1256.250,     0.268776,    -0.004479
  1256.300,     0.275123,    -0.006943
  1256.350,     0.273388,    -0.002367
  1256.400,     0.273767,    -0.002771
  1256.450,     0.276885,    -0.004139
  1256.500,     0.278374,    -0.003412
  1256.550,     0.281794,    -0.001507
  1256.600,     0.268575,    -0.003535
  1256.650,     0.273595,    -0.007197
  1256.700,     0.268958,    -0.003650
  1256.750,     0.261928,    -0.003053
  1256.800,     0.268047,    -0.004680
  1256.850,     0.274504,    -0.007633
  1256.900,     0.274035,    -0.007814
  1256.950,     0.271356,    -0.007109
  1257.000,     0.278243,    -0.008305
  1257.050,     0.291022,    -0.011855
  1257.100,     0.294780,    -0.012293
  1257.150,     0.301802,    -0.008636
  1257.200,     0.306835,    -0.009453
  1257.250,     0.309571,    -0.002808
  1257.300,     0.324585,    -0.005507
  1257.350,     0.336971,     0.000468
  1257.400,     0.346526,    -0.001607
  1257.450,     0.358003,     0.002593
  1257.500,     0.358177,     0.007819
  1257.550,     0.367595,     0.010288
  1257.600,     0.373577,     0.009873
  1257.650,     0.372630,     0.013669
  1257.700,     0.368897,     0.010732
  1257.750,     0.361283,     0.008754
  1257.800,     0.357797,     0.005301
  1257.850,     0.345535,     0.004975
  1257.900,     0.342026,     0.001081
  1257.950,     0.334912,    -0.000314
  1258.000,     0.331741,     0.003443
  1258.050,     0.330051,    -0.000326
  1258.100,     0.329548,     0.000471
  1258.150,     0.321337,     0.003298
  1258.200,     0.313947,     0.004425
  1258.250,     0.301848,     0.003763
  1258.300,     0.292354,     0.000741
  1258.350,     0.268770,     0.005718
  1258.400,     0.257587,     0.005352
  1258.450,     0.245487,     0.006508
  1258.500,     0.226119,     0.009706
  1258.550,     0.206938,     0.005472
  1258.600,     0.191402,    -0.001126
  1258.650,     0.181221,    -0.001300
  1258.700,     0.182446,     0.003754
  1258.750,     0.175487,    -0.005215
  1258.800,     0.180554,    -0.006526
  1258.850,     0.185553,    -0.002579
  1258.900,     0.189976,    -0.003176
  1258.950,     0.209483,    -0.006091
  1259.000,     0.232452,    -0.001498
  1259.050,     0.256706,    -0.005653
  1259.100,     0.281737,    -0.001528
  1259.150,     0.303895,    -0.001507
  1259.200,     0.322177,     0.000963
  1259.250,     0.334939,     0.004039
  1259.300,     0.339648,     0.004921
  1259.350,     0.334660,     0.009323
  1259.400,     0.331751,     0.010470
  1259.450,     0.332488,     0.007246
  1259.500,     0.326125,     0.007521
  1259.550,     0.325274,     0.007381
  1259.600,     0.322776,    -0.000522
  1259.650,     0.328783,     0.006185
  1259.700,     0.329242,     0.004118
  1259.750,     0.334840,     0.001617
  1259.800,     0.347080,     0.002839
  1259.850,     0.341550,     0.001047
  1259.900,     0.343497,     0.003085
  1259.950,     0.347240,     0.002254
  1260.000,     0.348780,     0.001611
  1260.050,     0.358553,     0.001599
  1260.100,     0.360375,    -0.001263
  1260.150,     0.361949,    -0.007329
  1260.200,     0.362838,    -0.005049
  1260.250,     0.365275,     0.002264
  1260.300,     0.369247,    -0.000654
  1260.350,     0.372110,    -0.001443
  1260.400,     0.373212,    -0.001858
  1260.450,     0.378180,    -0.003814
  1260.500,     0.377958,    -0.004921
  1260.550,     0.371701,    -0.004768
  1260.600,     0.365875,    -0.008644
  1260.650,     0.353298,    -0.009103
  1260.700,     0.335645,    -0.003895
  1260.750,     0.319425,    -0.005876
  1260.800,     0.289766,    -0.006016
  1260.850,     0.268089,    -0.002363
  1260.900,     0.253739,    -0.004847
  1260.950,     0.237765,    -0.003175
  1261.000,     0.232092,    -0.000160
  1261.050,     0.235487,     0.000165
  1261.100,     0.229893,    -0.000184
  1261.150,     0.243867,    -0.000370
  1261.200,     0.248914,    -0.001369
  1261.250,     0.260622,     0.001512
  1261.300,     0.260449,     0.002489
  1261.350,     0.264818,    -0.001649
  1261.400,     0.263036,    -0.002844
  1261.450,     0.270458,    -0.001925
  1261.500,     0.278386,     0.000030
  1261.550,     0.284212,    -0.005565
  1261.600,     0.280164,    -0.002857
  1261.650,     0.280457,    -0.003757
  1261.700,     0.290156,    -0.003172
  1261.750,     0.283761,    -0.002431
  1261.800,     0.282587,    -0.006420
  1261.850,     0.276034,    -0.005131
  1261.900,     0.276413,    -0.005610
  1261.950,     0.268307,    -0.005446
  1262.000,     0.261843,    -0.005300
  1262.050,     0.269596,    -0.005707
  1262.100,     0.270354,    -0.006282
  1262.150,     0.267329,    -0.007015
  1262.200,     0.281301,    -0.005249
  1262.250,     0.275576,    -0.007238
  1262.300,     0.282332,    -0.003053
  1262.350,     0.294540,    -0.005477
  1262.400,     0.302909,     0.000914
  1262.450,     0.300577,     0.000914
  1262.500,     0.304566,    -0.002004
  1262.550,     0.303994,    -0.001235
  1262.600,     0.299931,    -0.000113
  1262.650,     0.294606,     0.001164
  1262.700,     0.288653,     0.001898
  1262.750,     0.279861,    -0.001560
  1262.800,     0.272175,    -0.002501
  1262.850,     0.261488,     0.000236
  1262.900,     0.259579,    -0.005093
  1262.950,     0.246280,     0.002126
  1263.000,     0.242823,    -0.000692
  1263.050,     0.246953,     0.003751
  1263.100,     0.244946,     0.004827
  1263.150,     0.239959,     0.007514
  1263.200,     0.243337,     0.004493
  1263.250,     0.255723,     0.005867
  1263.300,     0.262273,     0.003774
  1263.350,     0.260411,     0.006182
  1263.400,     0.269316,     0.006690
  1263.450,     0.270636,     0.003444
  1263.500,     0.274039,     0.003082
  1263.550,     0.272510,     0.004490
  1263.600,     0.276212,     0.002929
  1263.650,     0.270701,     0.001410
  1263.700,     0.267225,     0.001938
  1263.750,     0.271662,     0.002167
  1263.800,     0.275114,     0.002891
  1263.850,     0.283674,     0.003210
  1263.900,     0.285126,     0.000193
  1263.950,     0.291198,     0.001857
  1264.000,     0.295598,     0.001191
  1264.050,     0.301888,    -0.000400
  1264.100,     0.304266,    -0.000326
  1264.150,     0.301420,    -0.000776
  1264.200,     0.305610,    -0.004216
  1264.250,     0.307010,    -0.001934
  1264.300,     0.306633,    -0.004620
  1264.350,     0.313873,     0.000646
  1264.400,     0.307661,     0.002821
  1264.450,     0.314213,     0.001869
  1264.500,     0.320833,     0.002456
  1264.550,     0.311660,    -0.000065
  1264.600,     0.316925,     0.005203
  1264.650,     0.309039,     0.003705
  1264.700,     0.302976,     0.007934
  1264.750,     0.308698,     0.006536
  1264.800,     0.309744,     0.010312
  1264.850,     0.307683,     0.003544
  1264.900,     0.306680,     0.004452
  1264.950,     0.299322,     0.008995
  1265.000,     0.300590,     0.005797
  1265.050,     0.300903,     0.003663
  1265.100,     0.290287,     0.005399
  1265.150,     0.299817,     0.000986
